t,w
2016-02-02 03:11:00,0.0
2016-02-02 04:11:00,0.0
2016-02-02 05:11:00,0.0
2016-02-02 06:11:00,0.0
2016-02-02 07:11:00,0.0
2016-02-02 08:11:00,1872.0765
2016-02-02 09:11:00,4099.6575
2016-02-02 10:11:00,2554.3485
2016-02-02 11:11:00,1219.932
2016-02-02 12:11:00,2787.9525
2016-02-02 13:11:00,1544.382
2016-02-02 14:11:00,1295.019
2016-02-02 15:11:00,1737.1979999999999
2016-02-02 16:11:00,0.0
2016-02-02 17:11:00,0.0
2016-02-02 18:11:00,0.0
2016-02-02 19:11:00,0.0
