t,w
2016-01-20 19:11:00,96628.3056675387
2016-01-20 20:11:00,61492.2128819064
2016-01-20 21:11:00,65757.7239106623
2016-01-20 22:11:00,26064.8423378508
2016-01-20 23:11:00,156421.2938575815
2016-01-21 00:11:00,100661.408042151
2016-01-21 01:11:00,866.98705698
2016-01-21 02:11:00,110035.55722299361
2016-01-21 03:11:00,2329.3314428240997
2016-01-21 04:11:00,73478.2485908427
2016-01-21 05:11:00,89796.5672807841
2016-01-21 06:11:00,40502.7157669101
2016-01-21 07:11:00,27037.901114103002
2016-01-21 08:11:00,75059.7546701871
2016-01-21 09:11:00,85776.9626769
2016-01-21 10:11:00,67322.0394460713
2016-01-21 11:11:00,76172.8685974113
2016-01-21 12:11:00,14350.9656959559
2016-01-21 13:11:00,53996.251228028996
2016-01-21 14:11:00,5588.3278441946995
2016-01-21 15:11:00,61548.5721936459
2016-01-21 16:11:00,2017.5126092847
2016-01-21 17:11:00,14376.3988625565
2016-01-21 18:11:00,7185.5484504144
2016-01-21 19:11:00,32703.815248638602
2016-01-21 20:11:00,38864.5495738896
2016-01-21 21:11:00,46820.992237351194
2016-01-21 22:11:00,82833.3779196594
2016-01-21 23:11:00,4150.2242716473
2016-01-22 00:11:00,134615.9972530725
2016-01-22 01:11:00,33341.479044446096
2016-01-22 02:11:00,12185.228730873001
2016-01-22 03:11:00,66739.681497126
2016-01-22 04:11:00,29652.3851600097
2016-01-22 05:11:00,26495.0195019279
2016-01-22 06:11:00,60799.888278062994
2016-01-22 07:11:00,13909.675502124599
2016-01-22 08:11:00,102730.44980404801
2016-01-22 09:11:00,19612.5536100549
2016-01-22 10:11:00,15576.3100607169
2016-01-22 11:11:00,105810.8947415784
2016-01-22 12:11:00,108629.20365040921
2016-01-22 13:11:00,68853.9417889488
2016-01-22 14:11:00,21904.8179034927
2016-01-22 15:11:00,31197.954272921703
2016-01-22 16:11:00,19961.5634537715
2016-01-22 17:11:00,17953.8378483255
2016-01-22 18:11:00,34384.633697789104
2016-01-22 19:11:00,70303.302239775
2016-01-22 20:11:00,95101.013583675
2016-01-22 21:11:00,63314.0090200728
2016-01-22 22:11:00,7068.071840481301
2016-01-22 23:11:00,53179.4001188604
2016-01-23 00:11:00,64354.9188814851
2016-01-23 01:11:00,96713.0874229476
2016-01-23 02:11:00,20446.1818145013
2016-01-23 03:11:00,27830.387163579
2016-01-23 04:11:00,18982.316654898303
2016-01-23 05:11:00,5183.0285943249
2016-01-23 06:11:00,71936.1621686631
2016-01-23 07:11:00,23970.0011239755
